    0.234855296115201673E+00    0.527828421344549970E+01    0.853111669636421865E+01    0.190387125979745470E+00    0.404461995439523747E+01    0.782294087920004100E+00   -0.354402787125064078E+01    0.129810942816668634E+00    0.365670015587438169E+00    0.252879799050115679E+03
    0.138913171880525810E+01    0.274220292979896785E+01    0.777739854592429758E+01    0.108794081323144012E+00    0.504302128714812170E+01    0.584657496429133450E+00   -0.348189300485002562E+01    0.304842318804501855E+00    0.146013328228866451E+00    0.252951255031262150E+03
    0.540216284944255563E+02    0.357702868956079001E+00    0.809876546297334698E+01    0.990406491237138670E-01    0.705490648401875253E+00    0.221895227264622519E+00   -0.279937677185422196E+01    0.667928078273212655E+00    0.135858013275070882E+00    0.252958553523564802E+03
    0.195123705740964853E+00    0.992095755885460129E+01    0.806686729778443201E+01    0.286239243609991201E+00    0.528277736607070469E+01    0.488185896932796959E+00   -0.363861799415464260E+01    0.153302728304824221E+00    0.244393789545086199E+00    0.252979372076391030E+03
    0.161016495049273733E+01    0.194761528215027568E+03    0.780733899962175837E+01    0.275833847568913826E+00    0.712476023755621313E+01    0.519758553439816917E+00   -0.275403107420727178E+01    0.643241356716847013E+00    0.197980706567100789E+00    0.252981475600691766E+03
    0.690492783174136893E+01    0.437749389871268235E+01    0.787543154281962554E+01    0.123746425542227687E+00    0.694596801472031089E+01    0.771841359239963776E+00   -0.225760019361696340E+01    0.102172533636115906E+00    0.128372603922811246E+00    0.252995362703374525E+03
    0.684755430432522161E+01    0.362306486441931725E+03    0.772802400914918408E+01    0.344982310706914486E+00    0.876634450368821128E+01    0.426366166696975357E+00   -0.288064311713050136E+01    0.962139205767425093E-01    0.190688564163074725E+00    0.253018397968474574E+03
    0.398412559129395993E+00    0.439133359392039253E+02    0.753699601639463790E+01    0.319388799178468019E+00    0.742316071457255422E+01    0.807000093125325391E+00   -0.232526659263679480E+01    0.747968496610506017E+00    0.130033314191505711E+00    0.253018818180195467E+03
    0.349847426474658774E+00    0.120698155368931581E+00    0.852824761340776583E+01    0.525605063788676663E+00    0.277686937291378255E+01    0.440818857843246203E+00   -0.383150962366816650E+01    0.116342955611742474E+00    0.326344557687312020E+00    0.253050135764479307E+03
    0.775761191693523644E+00    0.130211357832332709E+03    0.854258799394544077E+01    0.904742908210925401E-01    0.197636829356081400E+01    0.360806764316373096E+00   -0.335232717717659812E+01    0.140172312465658910E+01    0.339217174835359792E+00    0.253073152120834294E+03
    0.772325672412069025E+03    0.226515405192106662E+02    0.772558891379798496E+01    0.245676546286169362E+00    0.886882537090465384E+01    0.280877099940471164E+00   -0.220956382514810912E+01    0.408111222190924106E+00    0.127175626220090460E+00    0.253124128130534132E+03
    0.121058392083764743E+01    0.318379044577914989E+02    0.837070999266985183E+01    0.350018489989251558E+00    0.416861121497905085E+01    0.748107739499773383E+00   -0.309378938155097849E+01    0.409833973853684808E+00    0.268120509599407919E+00    0.253129483292393360E+03
    0.126607681327660124E+02    0.125427293103840265E+00    0.815843460472725468E+01    0.891766689738913015E-01    0.403090371161188354E+01    0.211194522942450086E+00   -0.276117738382549049E+01    0.755218452678571156E-01    0.156245218785341144E+00    0.253149257123184157E+03
    0.460751970631589847E+00    0.838457303043622026E+01    0.849417929666527449E+01    0.168740340382198206E+00    0.575920829130062017E+01    0.744440607841213131E+00   -0.224368661670694358E+01    0.221190636701874693E+00    0.377353834075200012E+00    0.253163877411295204E+03
    0.154750092040502778E+03    0.103347331421900201E+01    0.769085149523016032E+01    0.716357890656655616E-01    0.596547359516897657E+01    0.465240234774470796E+00   -0.393554145770022945E+01    0.515093743790322023E+00    0.908207019832543011E-01    0.253171090291919541E+03
    0.224379729992309540E+00    0.121938480551377182E+00    0.745868005805666368E+01    0.422643825467956258E+00    0.551644835391510746E+01    0.924562580238444953E+00   -0.287571103215508472E+01    0.103049279082557996E+00    0.888561137913773391E-01    0.253177292950850756E+03
    0.152006368817522231E+01    0.279816684479298694E+00    0.782084278441714620E+01    0.114889372407600598E+01    0.799061064856842584E+01    0.576113749410848142E+00   -0.292591411916432520E+01    0.438394064195943289E+00    0.133406170616442693E+00    0.253182772188667400E+03
    0.203386277973051144E+00    0.426835585393309543E+03    0.812961220166174847E+01    0.403599977807191979E+00    0.118873677562487967E+01    0.506336033111382422E+00   -0.337580663048705976E+01    0.308122731660523341E+00    0.216162862625218610E+00    0.253183949644642382E+03
    0.271528941261071743E+00    0.213184812392568013E+01    0.851259566809566692E+01    0.537185381376369731E+00    0.533533169539466190E+01    0.408166598340145903E+00   -0.370911015115873610E+01    0.227661951444687205E+00    0.387590175387180214E+00    0.253197953589506312E+03
    0.440237783217249101E+00    0.935685956797056519E+02    0.834144849165043745E+01    0.439101874908948420E+00    0.618361774891750660E+01    0.822699623044365613E+00   -0.234760568129169478E+01    0.536684886224089719E+00    0.329073937064489008E+00    0.253210119714967931E+03
    0.435689025121112117E+01    0.228612261892279378E+03    0.755708861106628760E+01    0.311631482742343535E+00    0.418906332732403097E+01    0.430522017215739933E-01   -0.335279733629930821E+01    0.302024254194655561E+00    0.917521254993458324E-01    0.253219592396083272E+03
    0.109258729515807147E+02    0.405632267631666465E+01    0.785902648133455362E+01    0.150858946210050415E+00    0.117161326209395433E+01    0.473180061535667718E+00   -0.347505206189887117E+01    0.387029639212153220E+00    0.967934177143495167E-01    0.253223745609216451E+03
    0.211125926173417494E+00    0.404095015540568347E+01    0.847450746274749989E+01    0.760126093433613065E-01    0.185320157692148713E+01    0.845037173518904172E+00   -0.324456651294516707E+01    0.101846585572396942E+01    0.291789509498487865E+00    0.253228665266489315E+03
    0.619016260908176075E+00    0.464018342776649828E+00    0.878942602954654184E+01    0.177005502561550565E+00    0.911459919433806665E+00    0.454021803501349352E+00   -0.263491075533826624E+01    0.631133982979354857E+00    0.424550045349897931E+00    0.253232878442072234E+03
    0.287170408823903189E+01    0.607608631230425189E+02    0.803846120793120278E+01    0.930292894717723029E+00    0.837610979423802959E+01    0.738380273819087996E+00   -0.363209459946329316E+01    0.988151974562947316E-01    0.285693278660208771E+00    0.253250836392547711E+03
    0.622568105270832234E+03    0.756565611445749742E+00    0.775330547232949208E+01    0.391444214754183895E+00    0.555856678504626878E+01    0.160640583596615261E+00   -0.228558439767576216E+01    0.248712469839699801E+00    0.989324424270764391E-01    0.253268312924505352E+03
    0.465898846163765090E+00    0.230903293856658687E+01    0.686748223350810250E+01    0.276177197066683311E+00    0.735535415604048382E+01    0.952625635891670597E+00   -0.343854071491340152E+01    0.404426157342153925E+00    0.533932069260319997E-01    0.253294699925625594E+03
    0.760882158461011215E+02    0.116855742565062940E+03    0.766863548893075109E+01    0.817464487132990303E-01    0.504825253291680642E+01    0.387524297234069337E+00   -0.358682421798188189E+01    0.535729716327264072E+00    0.916442368442633715E-01    0.253330949725412438E+03
    0.587257369463533418E+01    0.111468390149503485E+02    0.774778149596892796E+01    0.611469678423706142E+00    0.901705840869831654E+01    0.418746686590128758E+00   -0.335669496061736972E+01    0.844463369606673758E-01    0.190070367281583968E+00    0.253338190453175088E+03
    0.226633952292260732E+01    0.218909927797331028E+01    0.777127580106619664E+01    0.519446497583275102E+00    0.859201771930194624E+01    0.413694508558062224E+00   -0.247244442500644990E+01    0.114311394024883994E+00    0.166493160997640999E+00    0.253340999643601805E+03
    0.134026468120728168E+02    0.206842771804903492E+03    0.841375775820401728E+01    0.248597841261112146E+00    0.635860674557311523E+01    0.883984727857041602E-01   -0.306003017364185803E+01    0.353479188084193929E+00    0.276397763222118731E+00    0.253357472498511612E+03
    0.519676034316470581E+00    0.384232140533626587E+00    0.829839943320426343E+01    0.377617277734410339E+00    0.785624495155376246E+00    0.569592097773889416E+00   -0.253467895157394985E+01    0.117615425539599486E+00    0.235999231839010115E+00    0.253370277035382230E+03
    0.167602600506992530E+03    0.552494735795406200E+00    0.741857825320602071E+01    0.122825585981174892E+00    0.726979891198620010E+01    0.789827318440130988E+00   -0.240285032298733903E+01    0.813300442740124696E-01    0.633594663009671571E-01    0.253371401376068064E+03
    0.503904476890113074E+03    0.747333105908058903E+00    0.817322159251824232E+01    0.208920603126189486E+00    0.968391679194822430E+01    0.335768743328678398E+00   -0.302069889390206825E+01    0.106553870164905140E+00    0.205352378550123921E+00    0.253433315073371460E+03
    0.364111117801525666E+02    0.406222004419386849E+03    0.838096148585172607E+01    0.192022787814229462E+00    0.583676796847721224E+01    0.208700471614814670E+00   -0.343402141774997505E+01    0.913298483596352240E+00    0.231238507486725559E+00    0.253437143477375713E+03
    0.153547395310747059E+01    0.119477647556216357E+00    0.868071049449366505E+01    0.172426708965103676E+00    0.320686199095337621E+01    0.518715680173420957E+00   -0.333589041445170587E+01    0.356664476871791869E+00    0.321631763522638336E+00    0.253440791502233566E+03
    0.749818322428064898E+00    0.495405635184580504E+02    0.888957080475799621E+01    0.280947808945227750E+00    0.188225329684851772E+01    0.256719550873542979E+00   -0.396958072384468474E+01    0.128021033869958445E+01    0.519558461479199818E+00    0.253455426549555568E+03
    0.378967346993520149E+01    0.123870032993648707E+02    0.781192743856632354E+01    0.216508881861547958E+00    0.354099805889540242E+01    0.624614055503164400E+00   -0.271573882990939630E+01    0.940491480547890002E+00    0.109447710501049955E+00    0.253457540029289532E+03
    0.565712890014936988E+03    0.118510747973541068E+02    0.822325587568129102E+01    0.221341927697168955E+00    0.929800286733052950E+01    0.271491099707881989E+00   -0.224219097791593258E+01    0.837137431412690147E+00    0.351824152639392318E+00    0.253473915688481753E+03
    0.131652626339795309E+01    0.780252509149952516E+03    0.766555565682727558E+01    0.177556137284211979E+01    0.403210920205190604E+01    0.290199475535053375E+00   -0.214851072578090285E+01    0.580182108992700396E+00    0.129489877511135859E+00    0.253487922621919608E+03
    0.262154704698118524E+00    0.698903266309701987E+01    0.834139555173886649E+01    0.702759265041965620E+00    0.365877598156115180E+01    0.407014516695688833E+00   -0.305097485414048419E+01    0.160926138668962077E+00    0.297247128104394021E+00    0.253488290942679441E+03
    0.647217538127177022E+03    0.713477802804162176E+00    0.835210542148151980E+01    0.128589360410788278E+00    0.949707827978562591E+01    0.365205738337883390E+00   -0.263559486898427142E+01    0.321576736900940907E+00    0.246621590390610657E+00    0.253502019601381562E+03
    0.133286625111979447E+03    0.829961020123101889E+01    0.820816691686751376E+01    0.102824634931566766E+00    0.606227247513567669E+01    0.318723701439922125E+00   -0.342858116809622304E+01    0.286575595226572832E+00    0.182029290401673427E+00    0.253502464150390182E+03
    0.151720058594322538E+01    0.107626804720820957E+03    0.848443290173697129E+01    0.941528957026957380E+00    0.264532385764657896E+01    0.366186731982137192E+00   -0.232440310198701194E+01    0.291929075486131895E+00    0.277272818191618309E+00    0.253502583088099186E+03
    0.243034692231493793E+00    0.102225084195802318E+01    0.860077474994838376E+01    0.614931357901366993E+00    0.551945703046825020E+01    0.475473795568926993E+00   -0.253922517634075939E+01    0.159583623818085163E+00    0.375490781244159577E+00    0.253504845688353754E+03
